434	Alles kuckt a laacht, mä du, du stees op.	10
435	Alles leeft schif am Kierper, well en zu Rou kënnt.	8
436	Alles léist séch an Harmonie op, mee d’Wourecht kënnt raus….	12
437	Alles matenee konnt awer guttgoen.	4
438	Alles messfällt bei deem deen ee' méh gièr hoit.	7
439	Alles muss biologësch proper sin, just dë Mensch selwer.	10
440	Alles muss haut Spaass maachen, Efforte sinn méi gefrot.	8
441	Alles nemmen Profiteuren, mir lauschteren dennen sowieso méi no.	8
442	Alles schonn nees alles verdäiwelen iert et ugefaangen huet.	1
443	Alles Theemen, déi just diskutéiert ginn, mee och moraliséiert ginn.	4
444	Alles vreckt schloe miss awer sinn…	5
445	Alles war beschtens beschëldert, eigentlech konnt ee sech verléieren.	9
446	Alles wat driwwer oder drënner läit ass optimal.	7
447	Alles, wat ech maachen oder maachen, huet mat Gott ze dinn.	6
448	Alles wat enk ass oder sech op der Haut gutt ufillt ass tabu.	9
449	Alles, wat mir elo méi däerfen, muss kee Verzicht sinn.	5
450	Alles wat nom 16. August geännert gëtt, ass méiglech.	10
451	Alles wat zanter 1839 geschitt ass, kann een esou genee novollzéien."	9
452	Alles wou mer eis wënschen, dass et hei am Land geschitt.	4
453	Alles zesummen an enger Intensitéit, déi een esou séier lass léisst.	8
454	Alles zoumaache wier einfach gewiescht, esou de Premier.	3
455	All Evenement ass eenzegaarteg an dofir gi mir eis mat Standartléisungen zefridden.	9
456	Allez, toz laang a komm léiwer mat hannert d’Gestraiss.	3
457	Allgemeng Äntwerten op dës Froen ze fannen ass einfach.	8
458	Allgemeng ass déi bevorzugt Léisung entholl wann d'Bühn ze fortgeschratt ass.	10
459	Allgemeng Conclusioun: et gëtt genuch Sensibilitéit fir d'Problematik.	5
460	Allgemeng kritt de Lieser vill Originelles gebueden.	4
461	Allgemeng soll een d’Beschäftegungsinitiativen a Fro stellen.	6
462	Allgemeng war den Arbitrage favorabel fir déi Rout Léiwen.	4
463	Allgemeng wier d’Verhale vun der AMMD ganz logesch.	8
464	All Individuum huet ee Minimum u Rechter, déi ee Staat dierf verletzen.	11
465	All Joer gëtt d'Bevëlkerung méi gefuerdert an interesséiert a politesch Propaganda.	9
466	All Joer gin dei op DVD kopeiert an duerno meeschtens mei modifizeiert.	10
467	All kann een si opzielen.	4
468	All Kéel zielt, och wann d'Viischt getraff gëtt.	9
469	All kennen ech se nach laang, Jeanny.	6
470	All essentiell Entreprisen, Betriber a Geschäfter mussen hir Dieren zouspären.	1
471	All Positioun soll een 5 Sekonne laang anhalen an dobäi wackelen.	10
472	All Respekt, méi brauch een dozou ze soen!	7
473	All Secret aus eiser Kräiderkichen verroden mer natierlech.	8
474	All seng änlech Cliente kann hie säit dem hallwe Mäerz méi traitéieren.	10
475	All Visitt bei engem Patient an engem Spidol ass bis op Weideres erlaabt.	12
476	All Wuert ass ze vill engersäits an genuch anerersäits.	7
477	Allzäiten ech wollt fun Ufang uns iwerhaupt provokativ sinn.	7
478	Allzäit am Toun.	1
479	"All ze laang hale mer dat duerch.	7
480	Allze oft krut dëse Gemengerot vun him déi ganz Wourecht gesot.	7
481	All ze oft wärten die Remorquen jo ouni Autorail kutschéiert sin?	7
482	All zesumme ee Bild, dat ophält ze vibréieren.	6
483	All zesumme kann ee se maachen.	5
484	All ze vill däitsch Gruppen hunn dat nach gemaach.	8
485	All ze vill Intim soll et awer sinn.	7
486	All Zuch, deen am Grondtakt ass, frësst iwerduerchschnëttlech vill Kapazitéit.	4
487	Al Miwwel muss ee onbedéngt ewech geheien.	4
488	A lo maach dech bäi soss hëls de de Rob méi an.“	10
489	A loosse mer mat Pokémon a Polly-Pocket guer ufänken.	10
490	A Loscht oder, dozou wëllt Dir och näischt soen?	3
491	Als Affer vu sexuellem Mëssbrauch soll een zecken ëm Hëllef ze froen.	7
492	Als alleréischt ass et scho mol sënnvoll op esou Saachen ze klicken.	7
493	Als Bäilag dierf och dat feelen.	5
494	Als Beispill nennt de Minister een Tiefkühler, deen dauernd misst lafen.	9
495	Als Chancegläichheetsministesch ass d'Lydia Mutsch der Meenung, datt Aktiounspläng duerginn.	12
496	Als Dänzer kann een zu Lëtzebuerg vill erreechen, menge vill Léit.	6
497	Als DJ hätt een déi beschten Opportunitéiten.	4
498	Als Documentaire wirklech proper, awer als Reportage eischter besser!	2
499	Als eenzegt Land méi ze bezuelen?	3
500	Als Éischten iwwer d’Zillinn ze lafen, hat hien gerechent.	11
501	Als éischt weist all Pronomen eng staark an eng schwaach Form.	3
502	Als Fachwuert vläicht nach héieren, mee sécher scho ganz dacks benotzt.	4
503	Als Garant vun der Excellenz ass d’Routine fir Iech gemaach.	9
504	Als Gefëschtenen ass et wichteg gefëscht ze ginn *zwinker*.	5
505	Als Gesondheetsminister, ass ee Spidolsminister.	5
506	Als Hochzäitsfoto vläicht sou cool.	3
507	Als idee fann ch daat doten schlecht.	6
508	Als Individuum an als Kollektiv."	3
509	Als Infirmière hunn ech seele Leit an hir Familljemembere wärend dem Stierweprozess begleet.	4
510	Als iwwerzeegte Familljemënsch ass et verwonnerlech, dass ech mech ënnert Leit wuelfillen!	5
511	Als jonke Kënschtler ass et einfach sech hei am Land ze etabléieren.	5
512	"Als Journalist léisst ee sech dat zweemol soen.	7
513	Als Kand kann et engem séier genuch goe mam Verstoen an alles wëssen.	5
514	Als Kënschtler géif hien tëschent Ausland a Lëtzebuerg ënnerscheeden.	4
515	Als Koppel oder Famill ass et schéin am Fliger getrennt vuneneen ze setzen.	6
516	Als Lénk menge mär, datt dat richteg ass.	7
517	Als lescht Léisung misst d’Expropriatioun nëmmen theoretesch och eng Méiglechkeet bleiwen.	7
518	Als Liewensweis gëtt dat ganzt unerkannt.	5
519	Als Literaten an als Medeziner.	3
520	Als Mamm brauch een dee Moment onbedéngt vill Wieder, mee einfach Versteesdemech.	6
521	Als Mammesproochler wësse mer einfach, wat "richteg" kléngt a wat.	13
522	Als Mann géif ech dat gesot kréien.	5
523	Als Marketing-Gag war dat dote scho mol guer sou schlecht.	10
524	Als méiglechen zukünftege Koalitiounspartner wollt een et sech wuel mat deem aneren verdierwen.	9
525	Als Mënsch, als Politiker kann een op zwou Plaze verschidde Meenungen hunn.	7
526	Als NATO-Member kéint een sech aus allen Decisiounen eraushalen.	7
527	Also 2.8 ass hei esou vill Hellegkeet zwengend erfuerderlech.	9
528	Also Accord oder - dat ass hei wuel Interpretatiounssaach.	3
529	Also all déi wou s de d'GPS Donnéen wëlls hun.	10
530	Also als richtegen Schnappschoss ass dat menger Meenung no machbar.	9
531	Also am beschten eng vun viir gesinn, vun uewen.	8
532	Also as et emmer een oder deen aaneren dei zefridden sin.	9
533	Also ass de Prozess ofgeschloss.	4
534	Also ass et och sécher, ob d’Leit dofir stëmme géifen.	4
535	Also ass ët och sécher op d’Leit dofir stëmme géifen.	4
536	Also ass evdent.	2
537	Also, ass wierklech immens dei hei foto.	4
538	Also awer Jenni a Menni?	2
539	Also, bei den Timbere schonn, mä bei den Traditiounen.	8
540	Also bei mir awer guer, mir gefalen d'Faarftéin besonnech gutt.	5
541	Also bei mir kann een et zwa dann och grad Wieker nennen!	9
542	Also beneiden braus Du mech guer.	6
543	Also bis elo glécklecherweis.	4
544	Also Cadrage leeft bei mir all zevill no techneschen Reegelen mee zimmlech spontan.	5
545	Also collage fannen ech et sou gudd!	5
546	Also daat kann ech awer nun gleewen!	6
547	Also, daat wees ech och.	6
548	Also daess se Scharf ass huet wahrscheinlech mat der Kompressioun ze din.	3
549	Also, da kann ee jo ze vill spillen domat.	6
550	Also, dass Beien op Kaffi flippen, hätt ech geduecht!	10
551	Also, dat ass absolut a Fro komm.	5
552	Also dat ass am Fong onheefeg.	5
553	Also dat ass awer, datt dat Iech manner interesséiert?	4
554	Also dat ass grad dat bescht fir d'Geschäfter an der Stad.	3
555	Also dat ass zou, dat ass op.	3
556	Also dat Boot fir huet sech beweegt!	6
557	Also dat do ass schonn eng Konschtfoto an ech wëll se och kritiséieren.	12
558	Also, dat geet wierklech vir an hannen duer.	8
559	Also dat géint den Bam drécken géif an deem Fall fir mech klappen.	12
560	Also, dat hätt jo alt misse sinn.	6
561	Also dat kann sinn.	3
562	Also dat kann och sinn.	4
563	Also dat si Saachen, déi sinn novollzéibar.	7
564	Also, dat soll esou eng punktuell Saach sinn.	4
565	Also, dat Verbuet ass jo elo nei.	7
566	Also deen Effekt ass mol sou schlecht.	5
567	Also, deen Marc wou mei op PG ass, huet keen PS.	5
568	Also de geheimen Dossiere konnten si et enthuelen.	7
569	Also dei 2 Meedecher hannen dei och fort treppelen sollen su waiit fort?	10
570	Also dei Blo Raadmudderen hun ech drop, mee daat war einfach.	11
571	Also dei Foto konnt ech nomal huelen.	5
572	Also dei Gedolt hunn ech fier esou flott Projäen.	5
573	Also dei passen jo guer hei dran, dei steieren nemmen.	5
574	Also, déi Politik, déi kann een änneren.	8
575	Also déi Rechnung do kann ech elo ganz novollzéien.	7
576	Also, déi Zuelen déi ech kritt hunn, sinn awer schonn schlecht.	12
577	Also, den Alex Bodry huet gesot den Index gëtt ofgeschaaft.	10
578	Also den Ausdrock mënschlech Popp passt jo scho guer zesummen.	9
579	Also den GT5 Prologue as sou realistesch wei ech mer et virgestallt hun.	5
580	Also den Index gëtt ofgeschaf, mä e gëtt awer.	4
581	Also denkt un äre Rendezvous wann der se dann selwer montéiert.	9
582	Also denn Wees virum Gesit steiert mech eigentlech.	8
583	Also d'Faarwen sin ganz bessen verstärkt, mee immens vill.	10
584	Also Dir sot, et wäert kee méi goen dowéinst?	3
585	Also dir sportlech Photogenisten, mellt iech roueg, ech beissen!	11
586	Also, d’Leit hunn gäre wann eppes ännert.	6
587	"Also d'Marie-Paule an ech, mer konnten méi.	12
588	Also, dofir ass de Calcul och esou einfach ze maachen.	7
589	Also do get et vill ze kritiseieren.	4
590	Also do get et vill ze soen.	4
591	Also dono geiff ech lo kucken.	5
592	Also dorop kënne mer d’Zukunft vun eiser Finanzplaz opbauen.	4
593	Also, du huss deng vill Zait fir naischt investeiert.	7
594	Also ech bezweiflen jo dats de en wallpaper uploads den der gefällt.	11
595	Also ech géing soen, datt eppes an der Partei schif leeft.	3
596	Also ech gesinn do sou vill waat een misst änneren!	4
597	Also, ech gesinn wou de Problem an der Kafkraaft ass.	4
598	Also,ech ging soen dass hien definitif stierwt.	8
599	Also, ech ginn dovun aus.	4
600	Also ech haalen mech kuerz an bedeelegen mech lo un der Streit Diskusioun.	9
601	Also ech hun aus Trotz bis elo main Recalcul och naach bezuelt.	11
602	Also ech hun d'Propose fir d'Wochefoto jo selwer gemach.	11
603	Also ech hun haut probeiert fier meng domstriew anzebauen, an et klappt!	13
604	Also ech hun hei den IE7, den IE6.	7
605	Also ech hun missen 3mol kucken ob et wirkkech eng Modelbunn ass.	8
606	Also, ech hunn elo dat viru mir.	5
607	Also ech hunn elo gekrasch-gekrasch, mee ech war schonn traureg.	4
608	Also ech hun extra un den Aan lo eppes gemaat.	3
609	Also, ech hunn iwwerhaapt mat der Noriichtenagence AFP geschwat.	5
610	Also ech hun se gefierwt.	4
611	Also ech ka mech heimat elo esou ufrenden.	6
612	Also, ech kennen guer keng Leit hei, een.	9
613	Also ech mengen, dat kann een ëm nu wierklech virwerfen.	10
614	Also ech mengen, datt dat falsch wär dat haut ze maachen.	6
615	Also ech mengen, et kuckt een dat jo einfach no.	9
616	Also ech mengen.	3
617	Also ech muss derzou soen dass ech daat mam Skill iwwerhaapt kucken.	11
618	Also ech muss soen dat daat fir Amateuren guer su schlecht ass!	9
619	Also ech muss soen, mir gefällt se emol esou schlecht.	8
620	Also ech op alle Fall.	5
621	Also ech sen en Expert.	3
622	Also ech si guer domatter averstanen.	4
623	Also, ech si lo deen dee sech freet wann een Buttek huet.	5
624	Also ech sin hin an hiergerass an ech wees waat ech maache soll.	9
625	Also, ech sin enttäuscht!	4
626	Also ech sinn komplett averstan matt dem waats de sees.	3
627	Also ech soen emol, ech langweile mech.	8
628	Also ech verkloen dech!	4
629	Also ech verstin Dech.	4
630	Also ech verstinn all déi deenen et hei séier genuch geet.	8
631	Also ech verstinn dat einfach méi.	5
632	Also ech verstinn den Zweck.	5
633	Also ech verstinn och, wisou dee Filter do wëll polariséiert Luucht erkennen.	4
634	Also ech wees do wirklech waats du der virstells?	5
635	Also ech wees jo.	4
636	Also, ech weess ….	4
637	Also ech weess ob ech d'Leit iwwerzeegt kréien a 16 Méint.	3
638	Also ech weir mol dobei ass awer na ganz secher!	8
639	Also eierlech, sou hun ech mir dat virgestallt.	8
640	Also eigentlech stëmmt dat sou ganz.	4
641	Also éischtens mol steet de Sonndeg iwwerhaapt zur Debatt.	7
642	Also elo mol déi 10 Deeg upeilen.	3
643	Also: engersäits muss hien, anerersäits däerf hien!	9
644	Also eng gutt Ursaach fir an't Keelt ze goen.	5
645	Also eng Sproch, déi ausser him wirklech irgendeen verstaanen huet.	7
646	Also, esou einfach ass dat, Madame Zenners.	6
647	Also esou kloer wëllt Dir Iech dann awer äusseren.	8
648	Also esou laang se Monsterminister soen ass et jo gutt.	4
649	Also esou vill ech weess hu si matenee geschwat.	7
650	Also et ass nach fir haut oder muer?	4
651	"Also et ass ëmmer nëmme Luxus, firwat datt een dat huet."	4
652	Also et ass Pech, Pleite und Pannen.	3
653	Also, et ass vill Zäit.	4
654	Also, et géif vläit esou gutt ukommen.	5
655	Also et soll méi de Benefice berécksiichtegt ginn.	3
656	Also et stemmt dass direkt Hacker musse Saache futti maachen.	4
657	Also et war schrëftlech autoriséiert.	3
658	Also, färt, ons ze kontaktéieren.	3
659	Also fier mech ass se leider scharf genuch.	6
660	Also fir d‘Gesellschaft schonn, leider awer wierklech fir de Wiert.	9
661	Also firwat esou eng Mask…	2
662	Also firwat mol eppes Spezielles plangen an eppes zesummen erliewen?	2
663	Also firwat och do eng Vëlowierkstat schafen.	2
664	Als Ofschloss däerf natierlech eng grouss Fuesparty feelen!	7
665	Also ganz Geneeës wësse mer dann och haut nach.	9
666	Also geet déi elo geplangten Erhéijung duer.	6
667	Also Geld, wat mer iwwerhaapt nach hunn, ass elo schonn affektéiert.	7
668	Also gudd Aarbescht déi mir perséinlech ebe just sou gefällt.	8
669	Also Hoffnung dass et iwwert d'Garantie geet hun ech guer.	12
670	Also iergendwéi schon mee awer och.	6
671	Also Johny domat sin ech zwar ganz d'accord.	6
672	Also just dat, wat se dëser Deeg kënnen oder däerfen.	8
673	Also just ob der userseit soss.	6
674	Also kann dat sou gewiescht sinn“.	3
675	Also kann ech hei egalwat decidéieren."	4
676	Also kann ech och maulen.	4
677	Also kann een alles eroblueden wou een selwer drop ass.	8
678	"Also kann een eiser Meenung no dat iwwert eng Circulaire maachen.	8
679	Also kann et anescht goen, wéi datt mir dat doriwwer maachen.	3
680	Also kennt een vun Baussen un d'Geräter um LAN.	3
681	Also konnt d'Aan vum Video loossen.	5
682	Also kreativiteit ass meng Staerkt mengen ech.	3
683	Also Krich, mee vun de Knäpp wéi am Film.	4
684	Also Langzeichtbelicchtung soll een besser maachen.	5
685	Also Leit déi krank sinn, sollen doheem bleiwen, fir anerer unzestiechen.	12
686	Also léiwer ze gliddeg grillen!	2
687	Also, Lëtzebuerg steet doudsécher am Verdacht am Steierdumping matzemaachen.	5
688	Also linkt Iech selwer.	3
689	Also lo dei normal greissten mee alles waat mei grouss wei A4 gett.	2
690	Also loosse mer eis ze vill wichteg huelen.	4
691	Also louch ech esou falsch.	3
692	Also MAcro Foto machen ech baal!	6
693	Also mäi Charakter selwer kann ech veränneren.	6
694	Also mai Message ass: Leit mat minimaler „“ sollten do guer erangoen.	12
695	Also manner Kleeder kafen, och wann ech grad en Dandy sinn?	8
696	Also Marc, daat verstin ech ganz.	6
697	Also mat all Respekt fir déi dote Mesuren, déi hunn gegraff.	11
698	Also, mech huet dat fundamental iwwerrascht.	5
699	Also méi ass et am Fong geholl.	7
700	Also méi frësch kann een et guer kréien”.	7
701	Also mei wei 500 well ech ausgin.	6
702	Also mengen och dass een als Hobbyfotograf vill vun enger D3s hudd.	7
703	Also meng Kamera kann just 4288x2856, ass wierklech eng 2er Potenz.	8
704	Also mengs de daat den Aiptek ze empfehlen wier?	6
705	Also mir gefält Serie an och.	6
706	"Also mir hunn em proposéiert säi Posten opzeginn.	8
707	Also, mir maachen esou mam Fanger.	4
708	Also misst de dann ennen e bessen ofschneiden vir dass daat opfällt.	11
709	Also neen, dat doe verstinn ech.	7
710	Also nees en Dag, wou geschafft kéint ginn.	6
711	Also deng Foto mee am allgemengen.	1
712	Also direkt, mä mir schaffen effektiv dorunner.	1
713	Also esou dat vum Genie, mä méi daat vum onverstaanen sinn.	1
714	Also grad ee wat d’AT ugeet!	1
715	Also méi an der EU mee nach am Bannemaart.	1
716	Also nëmme lues mee esou richteg ouni iergend e Kaméidi.	1
717	Also nëmme mat deenen um Krautmaart presente Fraktiounen a politesche Sensibilitéiten.	1
718	Also nëmmen dat mir technesch Pannen hunn, komesch Musek spillen oder tuddelen.	1
719	Also nëmmen e visuellen mee och en inhaltlechen Geigepunkt.	1
720	Also perséinlech huelen a béis frustréiert Komentarer schreiwen.	1
721	Also rem futti maachen!	1
722	ALSO:  vergiessen erem "apple" an den APN ze schreiwen.	2
723	Also vill passéiert, sot der mer elo!	1
724	Also während, mee no den Aarbechtszäiten.	1
725	Also wéi ugangs ugeholl, eng Fra oder e Mann.	1
726	Also wierklech aus dem Bësch, mee hien ass geléierte Bëschaarbechter.	1
727	Also ze deier.	1
728	Also ze fréi rutschen.	1
729	Also, no deenen aaneren Kommentaren hätt ech lo domadder gerechent!	10
730	Also och dësen Dossier konnt d‘ULC nach „terminéieren“.	9
731	Also och elo wierklech, mee schon esou ähnlech.	3
732	Also och op Silvester.	2
733	Also och op der Dépensësäit ass dat mat Millimetergenauegkeet ze maachen.	7
